"driver_id","date","shift_duration","abscence"
480526,2024-03-12,6.00000,1.00000000000000000
488751,2024-02-21,3.00000,1.00000000000000000
499936,2024-03-02,3.00000,0.79537037037037037
509084,2024-02-21,6.00000,1.00000000000000000
512711,2024-02-22,3.00000,0.74629629629629629
531159,2024-02-21,3.00000,1.00000000000000000
531159,2024-02-22,3.00000,1.00000000000000000
531159,2024-02-23,3.00000,1.00000000000000000
531159,2024-02-24,3.00000,1.00000000000000000
531159,2024-02-25,3.00000,1.00000000000000000
531159,2024-03-02,3.00000,1.00000000000000000
531159,2024-03-07,3.00000,1.00000000000000000
531159,2024-03-08,3.00000,1.00000000000000000
531159,2024-03-09,3.00000,1.00000000000000000
531159,2024-03-10,3.00000,1.00000000000000000
539244,2024-03-01,3.00000,1.00000000000000000
539244,2024-03-02,3.00000,1.00000000000000000
539244,2024-03-03,3.00000,1.00000000000000000
541992,2024-02-23,6.00000,1.00000000000000000
541992,2024-02-24,6.00000,1.00000000000000000
541992,2024-02-25,6.00000,1.00000000000000000
541992,2024-02-26,6.00000,1.00000000000000000
541992,2024-02-27,6.00000,1.00000000000000000
541992,2024-03-01,6.00000,1.00000000000000000
541992,2024-03-02,6.00000,1.00000000000000000
541992,2024-03-03,6.00000,1.00000000000000000
541992,2024-03-04,6.00000,1.00000000000000000
541992,2024-03-05,6.00000,1.00000000000000000
541992,2024-03-08,6.00000,1.00000000000000000
541992,2024-03-09,6.00000,1.00000000000000000
541992,2024-03-10,6.00000,1.00000000000000000
541992,2024-03-11,6.00000,1.00000000000000000
541992,2024-03-12,6.00000,1.00000000000000000
554414,2024-03-08,3.00000,1.00000000000000000
572072,2024-02-23,3.00000,1.00000000000000000
572072,2024-02-24,3.00000,1.00000000000000000
572072,2024-02-25,3.00000,1.00000000000000000
572072,2024-02-26,6.00000,1.00000000000000000
572072,2024-02-27,6.00000,1.00000000000000000
572072,2024-03-01,3.00000,1.00000000000000000
572072,2024-03-02,3.00000,1.00000000000000000
572072,2024-03-03,3.00000,1.00000000000000000
572072,2024-03-04,6.00000,1.00000000000000000
572072,2024-03-05,6.00000,1.00000000000000000
572072,2024-03-08,3.00000,1.00000000000000000
572072,2024-03-09,3.00000,1.00000000000000000
572072,2024-03-10,3.00000,1.00000000000000000
572072,2024-03-11,6.00000,1.00000000000000000
572072,2024-03-12,6.00000,1.00000000000000000
581593,2024-02-25,6.00000,1.00000000000000000
581593,2024-02-29,3.00000,1.00000000000000000
581593,2024-03-01,3.00000,1.00000000000000000
585681,2024-02-23,3.00000,1.00000000000000000
585681,2024-02-24,3.00000,1.00000000000000000
585681,2024-02-25,3.00000,1.00000000000000000
587522,2024-03-10,3.00000,1.00000000000000000
587522,2024-03-11,3.00000,1.00000000000000000
587522,2024-03-12,6.00000,1.00000000000000000
587522,2024-03-13,6.00000,1.00000000000000000
589766,2024-03-01,6.00000,1.00000000000000000
589766,2024-03-09,3.00000,1.00000000000000000
589887,2024-02-24,6.00000,1.00000000000000000
589887,2024-03-03,3.00000,1.00000000000000000
589907,2024-02-28,3.00000,1.00000000000000000
590533,2024-03-03,3.00000,1.00000000000000000
591459,2024-03-09,6.00000,1.00000000000000000
591501,2024-02-23,6.00000,1.00000000000000000
591501,2024-02-24,6.00000,1.00000000000000000
591501,2024-02-25,6.00000,1.00000000000000000
591501,2024-02-26,6.00000,1.00000000000000000
591501,2024-02-27,6.00000,1.00000000000000000
591501,2024-03-01,6.00000,1.00000000000000000
591501,2024-03-02,6.00000,1.00000000000000000
591501,2024-03-03,6.00000,1.00000000000000000
591508,2024-03-11,3.00000,0.99509259259259259
591520,2024-03-08,5.99972,1.00000000000000000
591520,2024-03-09,5.99972,1.00000000000000000
593206,2024-03-03,3.00000,1.00000000000000000
618792,2024-02-23,5.99972,1.00000000000000000
618792,2024-02-24,6.00000,1.00000000000000000
618792,2024-02-25,6.00000,1.00000000000000000
618792,2024-02-26,5.99972,1.00000000000000000
618792,2024-02-27,5.99972,1.00000000000000000
618792,2024-03-01,5.99972,1.00000000000000000
618792,2024-03-02,6.00000,1.00000000000000000
618792,2024-03-03,6.00000,1.00000000000000000
618792,2024-03-04,5.99972,1.00000000000000000
618792,2024-03-05,5.99972,1.00000000000000000
618792,2024-03-08,5.99972,1.00000000000000000
618792,2024-03-09,6.00000,1.00000000000000000
618792,2024-03-10,6.00000,1.00000000000000000
618792,2024-03-11,5.99972,1.00000000000000000
618792,2024-03-12,5.99972,1.00000000000000000
619693,2024-02-21,3.00000,1.00000000000000000
619693,2024-02-22,3.00000,1.00000000000000000
619693,2024-02-23,3.00000,1.00000000000000000
619693,2024-02-24,3.00000,1.00000000000000000
619693,2024-02-25,3.00000,1.00000000000000000
619693,2024-02-28,3.00000,1.00000000000000000
619693,2024-02-29,3.00000,1.00000000000000000
619693,2024-03-01,3.00000,1.00000000000000000
619693,2024-03-02,3.00000,1.00000000000000000
619693,2024-03-03,3.00000,1.00000000000000000
622082,2024-03-05,3.00000,0.74111111111111111
622094,2024-03-01,6.00000,1.00000000000000000
622094,2024-03-02,6.00000,1.00000000000000000
622094,2024-03-03,6.00000,1.00000000000000000
622094,2024-03-07,6.00000,1.00000000000000000
622094,2024-03-08,6.00000,1.00000000000000000
622094,2024-03-09,6.00000,1.00000000000000000
622094,2024-03-10,6.00000,1.00000000000000000
622094,2024-03-13,6.00000,1.00000000000000000
622094,2024-03-14,6.00000,1.00000000000000000
637121,2024-03-05,3.00000,1.00000000000000000
637121,2024-03-06,3.00000,0.70324074074074074
641356,2024-03-01,3.00000,1.00000000000000000
643403,2024-02-24,6.00000,1.00000000000000000
643403,2024-02-25,6.00000,1.00000000000000000
643403,2024-03-02,6.00000,1.00000000000000000
643403,2024-03-03,6.00000,1.00000000000000000
643403,2024-03-09,6.00000,1.00000000000000000
643403,2024-03-10,6.00000,1.00000000000000000
647174,2024-03-12,3.00000,0.74888888888888888
647174,2024-03-13,6.00000,1.00000000000000000
647203,2024-02-21,3.00000,0.93481481481481481
647203,2024-02-23,3.00000,0.96129629629629629
647203,2024-02-27,3.00000,0.92185185185185185
647203,2024-03-01,3.00000,0.92990740740740740
649155,2024-02-27,3.00000,1.00000000000000000
649155,2024-03-14,3.00000,1.00000000000000000
649156,2024-02-22,6.00000,1.00000000000000000
649156,2024-02-28,6.00000,1.00000000000000000
649156,2024-03-08,6.00000,1.00000000000000000
649156,2024-03-11,6.00000,1.00000000000000000
649156,2024-03-12,6.00000,1.00000000000000000
649156,2024-03-13,6.00000,1.00000000000000000
649157,2024-02-26,6.00000,1.00000000000000000
651699,2024-02-27,3.00000,0.72518518518518518
651699,2024-03-03,3.00000,1.00000000000000000
655802,2024-03-09,6.00000,1.00000000000000000
655802,2024-03-10,6.00000,1.00000000000000000
655802,2024-03-11,6.00000,1.00000000000000000
655803,2024-03-04,6.00000,1.00000000000000000
655803,2024-03-05,6.00000,1.00000000000000000
655803,2024-03-06,6.00000,1.00000000000000000
655807,2024-03-07,6.00000,1.00000000000000000
655807,2024-03-08,6.00000,1.00000000000000000
655807,2024-03-09,3.00000,1.00000000000000000
655807,2024-03-10,6.00000,1.00000000000000000
655808,2024-03-04,6.00000,1.00000000000000000
655808,2024-03-05,6.00000,1.00000000000000000
674783,2024-03-13,6.00000,1.00000000000000000
675340,2024-02-25,3.00000,1.00000000000000000
675340,2024-03-09,3.00000,1.00000000000000000
676819,2024-03-02,2.98333,0.98398510242085661
678593,2024-02-25,3.00000,1.00000000000000000
678593,2024-03-02,6.00000,1.00000000000000000
678593,2024-03-03,6.00000,1.00000000000000000
678593,2024-03-04,3.00000,1.00000000000000000
678593,2024-03-09,6.00000,0.96495370370370370
678593,2024-03-10,6.00000,1.00000000000000000
678593,2024-03-11,3.00000,1.00000000000000000
678593,2024-03-12,3.00000,1.00000000000000000
678679,2024-02-24,3.00000,1.00000000000000000
678679,2024-03-10,3.00000,1.00000000000000000
681637,2024-03-05,3.00000,1.00000000000000000
683252,2024-03-01,3.00000,1.00000000000000000
685066,2024-02-23,6.00000,1.00000000000000000
685066,2024-02-24,6.00000,1.00000000000000000
685066,2024-02-25,6.00000,1.00000000000000000
685066,2024-02-26,6.00000,1.00000000000000000
685066,2024-02-27,6.00000,1.00000000000000000
685066,2024-03-01,6.00000,1.00000000000000000
685066,2024-03-02,6.00000,1.00000000000000000
685066,2024-03-03,6.00000,1.00000000000000000
685066,2024-03-04,6.00000,1.00000000000000000
685066,2024-03-05,6.00000,1.00000000000000000
685066,2024-03-08,6.00000,1.00000000000000000
685066,2024-03-09,6.00000,1.00000000000000000
685066,2024-03-10,6.00000,1.00000000000000000
685066,2024-03-11,6.00000,1.00000000000000000
685066,2024-03-12,6.00000,1.00000000000000000
685296,2024-02-23,3.00000,1.00000000000000000
685296,2024-02-24,3.00000,1.00000000000000000
685296,2024-02-25,3.00000,1.00000000000000000
685296,2024-02-26,3.00000,1.00000000000000000
685296,2024-02-27,3.00000,1.00000000000000000
685296,2024-03-01,3.00000,1.00000000000000000
685296,2024-03-02,3.00000,1.00000000000000000
685296,2024-03-03,3.00000,1.00000000000000000
685296,2024-03-04,3.00000,1.00000000000000000
685296,2024-03-05,3.00000,1.00000000000000000
685296,2024-03-08,3.00000,1.00000000000000000
685296,2024-03-09,3.00000,1.00000000000000000
685296,2024-03-10,3.00000,1.00000000000000000
685296,2024-03-11,3.00000,1.00000000000000000
685296,2024-03-12,3.00000,1.00000000000000000
