"driver_id","week","transport_type","tenure","deliveries_invoiced","e2e_invoiced","client_price_invoiced","driver_earnings_invoiced","deliveries_not_invoiced","e2e_not_invoiced","distance_to_pu_invoiced","distance_to_do_invoiced","deliveries_succeeded","e2e_succeeded","client_price_succeeded","driver_earnings_succeeded","distance_to_pu_succeeded","distance_to_do_succeeded","performance_deliveries","picking_time","wapu","delivering_time","wado","distance_to_pu","distance_to_do","assigned_hours","online_hours","extra_time","no_laborable_retribuido","no_disponible","assigned_shifts","is_in_area_begin","no_shows","invitations","non_commit","lack_equipment","late_unresponsive","refused_delivery","equipment_failure"
144250,2.0,e_motorbikexl,,10,17980,59.5,3.3200000000000003,0,0,19151,22996,8,14732,50.300000000000004,3.3200000000000003,15847,20906,8,5786,2277,4787,2284,15847,20906,12.00,11.74,0.05,0.00,0.00,4,4,0,8,0,,,,
144250,3.0,e_motorbikexl,,8,14153,49.99,2.83,0,0,18208,15187,8,14153,49.99,2.83,18208,15187,8,6453,2122,3465,2115,18208,15187,24.00,18.00,0.03,6.00,0.00,8,6,2,7,0,,,,
144250,4.0,e_motorbikexl,,10,12647,55.25,1.9499999999999997,0,0,12465,15972,8,9739,46.05,1.9499999999999997,9233,11674,8,3438,2179,2253,1870,9233,11674,24.00,24.00,0.00,6.00,0.00,8,8,0,8,0,,,,
144250,5.0,e_motorbikexl,,10,18030,62.74,3.26,0,0,20230,20620,9,16075,57.49,3.26,18109,17401,8,7164,996,3950,3106,17588,17057,30.00,26.93,0.01,0.00,0.00,10,9,1,10,0,,,,
144250,6.0,e_motorbikexl,,11,15202,64.07,2.3600000000000003,0,0,16802,12973,9,12764,53.57,2.3600000000000003,13108,12601,9,5105,1943,3525,2191,13108,12601,30.00,24.00,0.00,0.00,0.00,10,8,2,10,0,,,,
144250,7.0,e_motorbikexl,,7,12210,43.58,2.41,0,0,15773,12872,7,12210,43.58,2.41,15773,12872,7,5190,2443,2832,1745,15773,12872,24.00,24.00,0.02,6.00,0.00,8,8,0,6,0,,,,
144250,8.0,e_motorbikexl,,4,6328,25.23,1.55,0,0,8131,8167,4,6328,25.23,1.55,8131,8167,4,2742,302,1907,1377,8131,8167,30.00,24.00,0.01,0.00,0.00,10,8,2,4,0,,,,
144250,9.0,e_motorbikexl,,5,8605,31.080000000000002,2.15,0,0,6122,11460,5,8605,31.080000000000002,2.15,6122,11460,5,3547,1470,2420,1168,6122,11460,24.00,24.00,0.18,6.00,0.00,8,6,0,5,0,,,,
144250,10.0,e_motorbikexl,,2,3485,13.559999999999999,1.03,0,0,4427,5466,2,3485,13.559999999999999,1.03,4427,5466,2,1420,231,1592,242,4427,5466,24.00,24.00,0.00,6.00,0.00,8,8,0,2,0,,,,
276993,2.0,e_motorbikexl,182,19,43742,126.74999999999997,8.22,0,0,37915,43673,19,43742,126.74999999999997,8.22,37915,43673,18,14108,6100,10096,11025,37192,39790,18.00,17.55,0.38,0.00,0.00,3,2,0,19,0,,,,
276993,3.0,e_motorbikexl,182,18,39449,120.05999999999999,8.91,0,0,31762,51589,17,36391,114.25999999999999,8.91,29535,48283,16,10524,5782,10241,9247,27611,46397,24.00,17.77,0.26,6.00,0.00,4,3,1,15,0,,,,
276993,4.0,e_motorbikexl,182,34,67506,219.27,11.439999999999998,1,657,58663,67677,33,65805,213.86999999999998,11.439999999999998,55702,66645,28,18878,7594,15737,15112,47768,58448,30.00,29.29,0.29,0.00,0.00,5,3,0,32,1,,1,,
276993,5.0,e_motorbikexl,182,29,57015,198.07000000000002,12.76,0,0,57235,67473,29,57015,198.07000000000002,12.76,57235,67473,26,18545,6793,13014,13295,54341,57876,24.00,26.91,0.71,6.00,0.00,4,4,0,25,0,,,,
276993,6.0,e_motorbikexl,182,17,41402,132.48,8.47,1,998,33454,45013,17,41402,132.48,8.47,33454,45013,16,12727,4549,11876,9978,31585,41127,24.00,17.65,0.00,6.00,0.00,4,3,1,18,1,,1,,
276993,7.0,e_motorbikexl,182,20,41487,141.15999999999997,7.39,0,0,41638,45441,17,36254,125.36000000000001,7.39,35349,39837,18,13279,6645,11013,7677,37991,42148,30.00,17.98,0.28,0.00,0.00,5,3,2,20,0,,,,
276993,8.0,e_motorbikexl,182,30,61645,205.23,12.73,1,635,64980,69685,29,59508,199.43,12.73,63805,67755,27,18856,8510,16025,12285,59158,63397,30.00,23.55,0.39,0.00,0.00,5,3,1,31,1,,1,,
276993,9.0,e_motorbikexl,182,35,72492,215.5,13.499999999999998,1,947,59314,71968,35,72492,215.5,13.499999999999998,59314,71968,35,23321,11052,18684,19437,59314,71968,30.00,29.58,0.30,0.00,0.00,5,5,0,30,0,,,,
276993,10.0,e_motorbikexl,182,24,52133,159.54000000000002,11.71,1,1428,54126,62118,24,52133,159.54000000000002,11.71,54126,62118,19,14634,5373,10258,9544,41855,51172,24.00,23.74,0.00,6.00,0.00,4,3,0,23,1,,1,,
280920,2.0,e_motorbikexl,181,24,40905,161.64000000000004,9.739999999999998,1,669,50492,51733,24,40905,161.64000000000004,9.739999999999998,50492,51733,24,14293,7190,12324,7098,50492,51733,18.00,17.47,0.00,0.00,0.00,3,1,0,25,1,,1,,
280920,3.0,e_motorbikexl,181,41,72567,243.0,15.179999999999998,3,1233,73419,83449,40,70998,237.2,15.179999999999998,72900,80697,39,21025,11230,21486,16304,71387,79794,24.00,23.67,0.54,6.00,0.00,4,3,0,38,0,,,,
280920,4.0,e_motorbikexl,181,45,80714,301.98,17.65,1,167,93879,100629,44,78915,292.48,17.65,91134,97934,43,23965,11176,23399,18612,89090,95530,30.00,28.85,0.47,0.00,0.00,5,2,0,42,0,,,,
280920,5.0,e_motorbikexl,181,33,62495,221.17999999999998,15.48,4,2142,68108,82689,33,62495,221.17999999999998,15.48,68108,82689,33,15515,9348,24387,13247,68108,82689,30.00,23.62,0.26,0.00,0.00,5,3,1,33,3,,1,3,
280920,6.0,e_motorbikexl,181,36,71135,241.70999999999998,18.13,3,1174,79959,103714,34,67129,226.79000000000002,18.13,74988,95712,35,22343,10591,22807,14088,77893,100373,30.00,28.33,0.14,0.00,0.00,5,0,0,39,3,,,2,1
280920,7.0,e_motorbikexl,181,47,86563,302.1600000000001,21.999999999999996,0,0,98256,118397,47,86563,302.1600000000001,21.999999999999996,98256,118397,47,25593,12589,25954,22432,98256,118397,32.00,31.14,0.41,0.00,0.00,6,3,0,43,0,,,,
280920,9.0,e_motorbikexl,181,32,60613,222.6,14.170000000000002,2,1737,66734,77509,31,59670,218.1,14.170000000000002,65632,75060,31,19086,8313,19150,13122,65632,75060,30.00,26.46,0.16,0.00,0.00,5,2,0,31,1,,1,,
280920,10.0,e_motorbikexl,181,41,76146,255.9,17.150000000000002,2,628,78127,93206,40,74663,249.6,17.150000000000002,76859,90387,39,18712,13727,20329,19381,74423,84723,30.00,28.49,0.03,0.00,0.00,5,1,0,42,2,,1,1,
283943,2.0,e_motorbikexl,180,30,60658,193.09000000000003,12.720000000000002,2,224,63962,69454,29,58206,188.74000000000004,12.720000000000002,62865,68985,27,17590,6734,16715,12371,59579,58882,24.00,23.84,0.04,0.00,0.00,4,4,0,29,0,,,,
283943,3.0,e_motorbikexl,180,21,36382,127.86999999999998,8.629999999999999,0,0,30072,48071,20,33434,121.23999999999998,8.629999999999999,28804,43745,20,8549,5156,10263,11166,30072,48071,24.00,15.00,0.36,6.00,0.00,4,3,1,19,0,,,,
283943,4.0,e_motorbikexl,180,41,83478,268.85,18.549999999999997,0,0,81765,98368,41,83478,268.85,18.549999999999997,81765,98368,39,23909,8790,25471,20326,78372,90590,30.00,29.78,0.38,0.00,0.00,5,4,0,39,0,,,,
283943,8.0,e_motorbikexl,180,27,57089,165.53,12.290000000000001,1,1172,54376,69793,26,55985,159.58,12.290000000000001,51599,66488,25,15340,9917,15278,13084,50900,60564,30.00,23.86,0.15,0.00,0.00,5,4,1,25,0,,,,
283943,9.0,e_motorbikexl,180,31,59694,188.29,14.34,8,7162,49887,76075,31,59694,188.29,14.34,49887,76075,28,13127,7954,16438,14929,46617,65452,30.00,25.63,0.08,0.00,0.00,5,5,0,32,4,,1,5,
283943,10.0,e_motorbikexl,180,26,55374,168.60000000000002,13.57,3,2789,49202,74489,25,54079,164.10000000000002,13.57,46633,70805,22,12670,7291,14710,12805,42910,60730,24.00,23.61,0.09,6.00,0.00,4,4,0,26,1,,1,,
284449,9.0,e_motorbike,180,18,36068,103.52,6.68,22,11431,40475,35498,18,36068,103.52,6.68,40475,35498,15,15311,6240,7381,2441,36110,29464,15.00,14.96,0.68,0.00,0.00,6,5,0,32,11,5,1,4,3
284449,10.0,bike,180,6,9391,31.450000000000003,1.4200000000000002,1,1845,14726,10127,6,9391,31.450000000000003,1.4200000000000002,14726,10127,5,3833,1695,1491,593,11969,7230,25.00,5.00,0.03,0.00,0.00,10,2,8,6,0,,,,
359415,3.0,e_motorbikexl,161,26,52036,178.23999999999998,8.66,7,7807,48895,51821,22,43589,149.04,8.66,37814,46012,22,15549,7356,12818,10153,40204,45783,30.00,25.51,0.32,0.00,0.00,5,1,0,28,5,,4,1,
359415,4.0,e_motorbikexl,161,21,45604,127.89999999999999,6.33,11,8922,46830,38624,17,38222,110.05,6.33,36160,33704,16,14197,4094,11751,5550,33059,30580,30.00,18.26,0.21,0.00,0.00,5,1,2,26,7,,3,2,4
359415,5.0,e_motorbikexl,161,28,51378,182.35,8.39,6,4974,46931,54524,23,41336,154.15,8.39,33158,45497,24,13545,8680,15256,8280,38627,49362,30.00,21.52,0.02,0.00,0.00,5,1,1,28,4,,3,1,1
359415,7.0,e_motorbikexl,161,8,13866,46.199999999999996,1.8399999999999999,3,1566,20806,12370,7,12394,41.699999999999996,1.8399999999999999,17150,9814,7,5938,1327,2353,2776,17150,9814,30.00,5.51,0.00,0.00,0.00,5,0,4,10,2,,1,,1
359415,8.0,e_motorbikexl,161,16,33843,96.07,6.3,1,617,31613,33555,16,33843,96.07,6.3,31613,33555,16,14942,3990,7499,7412,31613,33555,12.00,11.92,0.07,0.00,18.00,2,0,0,14,1,,,,1
359415,10.0,e_motorbikexl,161,29,65161,202.48000000000005,14.03,0,0,62846,75788,28,62996,197.98000000000005,14.03,59563,74485,28,23265,8175,22724,9113,59563,74485,30.00,22.35,0.66,0.00,0.00,5,1,1,28,0,,,,
359781,2.0,e_motorbike,161,15,26283,80.85,6.26,0,0,24223,33091,15,26283,80.85,6.26,24223,33091,14,7514,6378,7855,3399,20913,31502,15.00,11.36,0.20,3.00,0.00,5,2,1,15,0,,,,
359781,3.0,e_motorbike,161,28,57031,161.51000000000002,12.28,2,1832,48820,66676,28,57031,161.51000000000002,12.28,48820,66676,28,18032,7875,18867,12281,48820,66676,24.25,22.14,1.14,6.00,0.00,9,4,1,21,0,,,,
359781,4.0,e_motorbike,161,26,58036,147.72,11.490000000000002,1,1168,49473,64099,26,58036,147.72,11.490000000000002,49473,64099,26,18833,9649,18731,10863,49473,64099,30.00,29.36,0.45,0.00,0.00,10,9,0,19,0,,,,
359781,5.0,e_motorbike,161,28,58851,155.92999999999998,11.129999999999999,0,0,41135,59120,28,58851,155.92999999999998,11.129999999999999,41135,59120,28,14163,15610,18627,10451,41135,59120,30.00,28.88,1.14,0.00,0.00,10,9,0,24,0,,,,
359781,6.0,e_motorbike,161,28,54618,151.04999999999998,9.98,0,0,42270,52896,28,54618,151.04999999999998,9.98,42270,52896,28,13000,11292,19319,11009,42270,52896,24.00,23.34,0.81,6.00,0.00,8,7,0,22,0,,,,
359781,7.0,e_motorbike,161,22,46372,115.39999999999999,8.18,1,469,28112,43324,22,46372,115.39999999999999,8.18,28112,43324,20,8297,13794,12523,7428,22659,40731,30.00,29.00,0.76,0.00,0.00,10,10,0,17,0,,,,
359781,8.0,e_motorbike,161,21,45434,112.02000000000002,8.910000000000002,1,941,24151,48825,21,45434,112.02000000000002,8.910000000000002,24151,48825,20,10325,10134,12848,9917,21846,45200,30.25,28.83,0.82,0.00,0.00,11,9,1,13,0,,,,
359781,9.0,e_motorbike,161,27,52222,148.52999999999997,9.1,2,912,54371,55370,24,47659,133.28000000000003,9.1,46078,48331,23,14950,9076,12249,9150,43669,47188,27.00,26.30,0.69,3.00,0.00,9,7,0,21,1,,1,,
359781,10.0,e_motorbike,161,24,50579,125.72000000000001,9.629999999999999,1,982,53226,55669,23,50221,120.27,9.629999999999999,50696,54568,22,15609,11569,11968,8539,47205,51617,30.00,28.90,0.13,0.00,0.00,10,7,0,16,0,,,,
364173,2.0,e_motorbike,160,31,53441,183.07,16.11,3,2497,65759,85365,31,53441,183.07,16.11,65759,85365,31,16649,6860,19246,11046,65759,85365,18.00,17.99,1.03,0.00,0.00,6,5,0,30,0,,,,
364173,3.0,e_motorbike,160,57,89933,300.39,19.06,2,1349,102378,118141,51,80597,268.28999999999996,19.06,88483,101767,51,25062,13036,29010,15410,88926,101230,30.25,29.92,1.37,0.00,0.00,11,10,1,52,0,,,,
364173,4.0,e_motorbike,160,40,62170,229.3,20.240000000000002,2,48,69122,109794,40,62170,229.3,20.240000000000002,69122,109794,36,15093,10180,20994,10218,64728,95251,30.00,23.99,0.88,0.00,0.00,10,8,2,34,0,,,,
364173,5.0,e_motorbike,160,47,75374,269.94,23.990000000000002,2,1053,76987,135230,46,74974,264.89,23.990000000000002,74010,133692,42,16850,15816,25016,11403,67963,120636,30.00,29.98,0.79,0.00,0.00,10,9,0,46,1,,,1,
364173,6.0,e_motorbike,160,35,57477,202.96999999999997,16.35,2,533,67566,89041,34,55909,197.87,16.35,65044,86780,32,14588,10138,17977,9446,58806,81111,30.00,24.00,0.35,0.00,0.00,10,8,2,33,0,,,,
364173,7.0,e_motorbike,160,38,64174,216.43,18.470000000000002,3,2493,70898,99865,37,62140,210.43,18.470000000000002,67719,96851,36,16045,13518,21212,10677,65105,94875,24.00,23.98,1.22,6.00,0.00,8,8,0,39,0,,,,
364173,8.0,e_motorbike,160,50,75408,280.01,22.56,4,3557,85163,124258,48,73636,268.52,22.56,82560,118624,44,18394,10659,24148,15201,73641,114601,30.25,30.22,0.68,0.00,0.00,11,9,0,45,3,,,4,
364173,9.0,e_motorbike,160,21,34109,137.1,12.370000000000001,1,261,32170,65575,21,34109,137.1,12.370000000000001,32170,65575,16,4811,4218,9408,5884,23122,46698,30.00,15.00,0.71,0.00,0.00,10,5,5,19,1,,,1,
364173,10.0,e_motorbike,160,32,51274,175.26999999999998,15.160000000000002,0,0,47776,82135,31,51274,170.29,15.160000000000002,47776,79715,32,14045,7367,20145,10102,47776,82135,24.00,17.97,0.99,6.00,0.00,8,6,2,26,0,,,,
367910,2.0,e_motorbike,159,28,54965,202.54,15.220000000000002,0,0,58189,78868,28,54965,202.54,15.220000000000002,58189,78868,27,18067,5523,21477,8314,55639,76254,18.00,17.98,0.64,0.00,0.00,6,6,0,27,0,,,,
367910,3.0,e_motorbike,159,48,84086,319.47,24.389999999999997,0,0,88328,147760,45,80902,302.82000000000005,24.389999999999997,84104,138810,45,24471,10274,35920,10372,84104,138810,30.00,29.12,0.73,0.00,0.00,10,10,0,42,0,,,,
367910,4.0,e_motorbike,159,46,74767,308.53,23.060000000000002,0,0,73107,136345,43,72111,292.03000000000003,23.060000000000002,68124,123382,43,20976,9685,32418,9135,68124,123382,30.25,29.94,1.39,0.00,0.00,11,9,1,46,0,,,,
367910,5.0,e_motorbike,159,44,78597,308.03999999999996,24.760000000000005,0,0,73259,134872,43,77038,302.64,24.760000000000005,71702,131178,41,20928,9917,34531,9040,68132,125951,30.00,29.94,1.10,0.00,0.00,10,10,0,39,0,,,,
367910,6.0,e_motorbike,159,50,85283,328.94000000000005,25.529999999999994,0,0,68652,143823,48,81561,317.24000000000007,25.529999999999994,66768,140308,48,21361,10721,39128,11875,66768,140308,30.00,29.97,0.56,0.00,0.00,10,10,0,48,1,,,,
367910,7.0,e_motorbike,159,42,71593,268.5,18.38,0,0,88071,118647,37,65155,240.7,18.38,78443,99068,36,21705,6600,26747,7664,75337,96579,24.00,23.96,1.26,6.00,0.00,8,8,0,40,0,,,,
367910,8.0,e_motorbike,159,49,87974,316.15,23.759999999999998,0,0,85317,134094,46,85379,300.59999999999997,23.759999999999998,79448,124143,45,28743,8735,36116,10138,78268,120523,30.25,29.98,1.35,0.00,0.00,11,9,1,48,0,,,,
367910,9.0,e_motorbike,159,52,89092,356.28000000000003,25.889999999999997,0,0,86845,139677,51,87275,351.14,25.889999999999997,86845,136545,52,26212,12129,37380,13948,86845,139677,30.00,29.94,0.91,0.00,0.00,10,10,0,45,0,,,,
370425,2.0,e_motorbike,158,18,28262,110.02,6.829999999999999,0,0,30548,36245,18,28262,110.02,6.829999999999999,30548,36245,17,9254,2767,12235,2875,29371,34670,12.00,12.00,0.28,0.00,0.00,2,2,0,17,0,,,,
370425,3.0,e_motorbike,158,54,78263,349.16999999999996,24.060000000000006,2,383,107698,133174,54,78263,349.16999999999996,24.060000000000006,107698,133174,52,27832,5335,34317,8136,103389,128769,30.00,27.43,0.80,0.00,0.00,5,5,0,49,2,,,1,1
370425,4.0,e_motorbike,158,47,71030,305.0,18.249999999999996,0,0,88429,109022,43,63667,282.95,18.249999999999996,78806,96666,43,23093,6755,27618,6364,78806,96666,30.25,30.04,1.11,0.00,0.00,6,5,1,46,0,,,,
370425,5.0,e_motorbike,158,49,77100,312.22999999999996,24.11,0,0,96803,127788,48,75483,307.88,24.11,93617,124858,47,25816,7138,34644,7288,92078,122628,30.00,30.00,1.46,0.00,0.00,5,5,0,46,0,,,,
370425,6.0,e_motorbike,158,56,78056,337.14,22.630000000000003,1,1439,118277,124979,56,78056,337.14,22.630000000000003,118277,124979,54,28231,7117,32448,7567,113114,121246,30.00,30.00,0.74,0.00,0.00,5,5,0,51,0,,,,
370425,7.0,e_motorbike,158,50,72942,357.28,22.979999999999997,0,0,104440,126813,49,71601,352.92999999999995,22.979999999999997,102425,123402,42,24395,4637,28937,5647,88799,107123,30.00,30.00,0.79,0.00,0.00,5,4,0,46,0,,,,
370425,8.0,e_motorbike,158,40,65083,267.54,17.740000000000002,0,0,90952,94201,40,65083,267.54,17.740000000000002,90952,94201,36,20312,6382,23733,7505,80690,84679,30.00,29.91,0.64,0.00,0.00,5,3,0,38,0,,,,
370425,9.0,e_motorbike,158,39,57707,250.21,15.76,1,834,83036,84206,38,56819,244.16,15.76,80609,83586,38,21195,4563,25509,5895,80609,83586,30.25,23.88,0.19,0.00,0.00,6,3,2,37,1,,1,,
370425,10.0,e_motorbike,158,57,76772,348.0,22.759999999999998,0,0,129669,120573,57,76772,348.0,22.759999999999998,129669,120573,51,29194,6008,28945,6254,119566,106776,30.00,29.93,0.63,0.00,0.00,5,5,0,54,0,,,,
371802,2.0,e_motorbike,158,23,36160,130.67,8.239999999999998,0,0,41221,43713,23,36160,130.67,8.239999999999998,41221,43713,22,10656,7659,10885,5350,40014,41924,18.00,15.63,0.37,0.00,0.00,6,0,1,22,0,,,,
371802,3.0,e_motorbike,158,42,67143,247.63,16.23,0,0,77796,97013,38,61253,226.48,16.23,72159,88378,36,18817,8828,21925,9801,68372,84596,24.25,23.77,0.64,0.00,0.00,9,0,1,38,0,,,,
371802,4.0,e_motorbike,158,28,50116,192.29999999999998,16.220000000000002,0,0,56673,86854,27,48855,187.04999999999998,16.220000000000002,54142,86088,27,14200,6080,22449,6386,54142,86088,24.00,23.94,0.57,0.00,0.00,8,0,0,27,0,,,,
371802,5.0,e_motorbike,158,26,43364,170.99,12.969999999999999,0,0,45918,78368,24,41164,160.44,12.969999999999999,42894,68750,24,12161,5134,17271,6700,42894,68750,24.00,23.93,0.00,0.00,0.00,8,0,0,26,0,,,,
371802,6.0,e_motorbike,158,21,34574,137.24,10.689999999999998,0,0,38267,60129,20,32848,131.84,10.689999999999998,35234,56824,20,9739,4266,14562,4589,35234,56824,21.00,20.83,0.47,3.00,0.00,7,1,0,19,0,,,,
371802,7.0,e_motorbike,158,28,47180,192.51999999999998,14.409999999999998,0,0,56663,77313,28,47180,192.51999999999998,14.409999999999998,56663,77313,28,16296,6011,19185,6727,56663,77313,21.00,20.94,1.19,3.00,0.00,7,0,0,28,0,,,,
371802,8.0,e_motorbike,158,23,41413,140.66,11.38,0,0,56407,61534,22,39437,135.60999999999999,11.38,52388,60352,22,14057,4770,14942,5732,52388,60352,21.00,18.00,0.91,3.00,0.00,7,0,1,23,0,,,,
371802,9.0,e_motorbike,158,33,61807,211.81,17.34,1,66,85221,94297,32,60489,206.76000000000002,17.34,83694,91893,32,20402,8330,22139,9715,83694,91893,24.25,20.86,1.49,0.00,0.00,9,0,2,33,0,,,,
371802,10.0,e_motorbike,158,43,71083,264.67,19.720000000000002,0,0,82417,103949,43,71083,264.67,19.720000000000002,82417,103949,42,23603,9181,25214,12776,77335,101007,24.00,23.96,0.92,0.00,0.00,8,0,0,38,0,,,,
377316,2.0,e_motorbikexl,156,16,31480,84.74,3.83,1,1694,25904,23008,14,27779,74.08999999999999,3.83,25123,21729,15,7197,6458,6136,9347,24503,19843,12.00,11.88,0.01,0.00,0.00,2,2,0,15,1,,1,,
377316,3.0,e_motorbikexl,156,8,14456,48.129999999999995,3.4699999999999998,1,221,11669,17729,8,14456,48.129999999999995,3.4699999999999998,11669,17729,8,3042,2337,5535,3542,11669,17729,18.00,4.84,0.00,12.00,0.00,3,0,1,7,1,,,1,
377316,4.0,e_motorbikexl,156,29,58996,175.85999999999999,9.39,3,1489,51631,61922,26,54943,162.66,9.39,46702,54144,26,14555,9869,14230,16589,46702,54144,30.00,23.68,0.04,0.00,0.00,5,4,1,31,3,,,2,1
377316,5.0,e_motorbikexl,156,3,5336,16.03,0.99,0,0,3517,5295,3,5336,16.03,0.99,3517,5295,3,1435,822,2169,910,3517,5295,24.00,1.91,0.00,6.00,0.00,4,1,3,2,0,,,,
377316,6.0,e_motorbikexl,156,36,65989,208.58000000000004,10.74,3,1087,55102,56194,35,64359,202.78000000000003,10.74,53653,54570,33,16418,11151,17791,15868,51120,55302,30.00,23.05,0.31,0.00,0.00,5,2,1,35,3,,,,3
377316,7.0,e_motorbikexl,156,23,45204,148.61999999999998,7.249999999999999,0,0,42083,41562,22,44189,143.57,7.249999999999999,41790,38194,21,13244,6916,11623,9282,39749,35853,24.00,17.68,0.00,6.00,0.00,4,1,1,21,0,,,,
377316,8.0,e_motorbikexl,156,32,67171,206.42,11.480000000000002,4,2032,55009,66380,31,64216,199.02,11.480000000000002,51832,61976,30,15831,11186,17706,18051,48881,57292,30.00,23.27,0.02,0.00,0.00,5,1,1,30,3,1,,1,1
377316,9.0,e_motorbikexl,156,20,42125,131.39,8.76,5,2054,35782,47697,19,40675,126.88999999999999,8.76,33948,46660,19,9836,8645,12865,9330,33948,46660,30.00,17.75,0.01,0.00,0.00,5,3,2,21,3,,,,5
377316,10.0,e_motorbikexl,156,26,53024,142.45000000000002,6.23,1,1916,56027,44816,19,40465,111.55000000000001,6.23,40989,33174,19,12376,8322,10278,9489,40989,33174,24.00,17.60,0.00,6.00,0.00,4,1,1,24,1,,,,1
379780,2.0,e_motorbike,155,9,13282,54.78,3.3400000000000003,0,0,21403,17837,9,13282,54.78,3.3400000000000003,21403,17837,9,4945,2497,3953,1888,21403,17837,12.00,11.96,0.38,6.00,0.00,4,3,0,8,0,,,,
379780,3.0,e_motorbike,155,8,14701,66.91999999999999,5.930000000000001,0,0,26319,31329,8,14701,66.91999999999999,5.930000000000001,26319,31329,8,6617,1118,5589,1377,26319,31329,24.00,23.99,0.14,6.00,0.00,8,7,0,8,0,,,,
379780,4.0,e_motorbike,155,7,10853,48.790000000000006,3.2,0,0,15087,17895,6,10231,43.54,3.2,13190,16984,6,3774,1659,3160,1638,13190,16984,30.00,29.73,0.00,0.00,0.00,10,8,0,7,0,,,,
379780,5.0,e_motorbike,155,13,16455,77.94,4.469999999999999,0,0,16919,27056,12,15447,72.69,4.469999999999999,16618,23837,12,4995,2650,5375,2427,16618,23837,30.00,29.89,0.55,0.00,0.00,10,8,0,13,0,,,,
379780,7.0,e_motorbike,155,7,10690,48.31999999999999,3.51,0,0,17229,18577,7,10690,48.31999999999999,3.51,17229,18577,7,3367,2553,3660,1110,17229,18577,24.00,24.00,0.12,6.00,0.00,8,7,0,7,0,,,,
379780,8.0,e_motorbike,155,8,13266,51.440000000000005,3.17,0,0,16292,18197,7,11488,46.84,3.17,11925,16883,7,3021,3649,3409,1409,11925,16883,30.00,30.00,0.44,0.00,0.00,10,10,0,7,0,,,,
379780,9.0,e_motorbike,155,6,10499,38.269999999999996,2.53,0,0,13148,13470,6,10499,38.269999999999996,2.53,13148,13470,6,4110,971,3546,1873,13148,13470,24.00,23.79,0.04,6.00,0.00,8,8,0,6,0,,,,
379780,10.0,e_motorbike,155,5,8432,37.470000000000006,2.5,0,0,9256,15476,4,6960,32.870000000000005,2.5,6923,13195,4,2671,339,3266,684,6923,13195,24.00,23.37,0.21,6.00,0.00,8,7,0,5,0,,,,
382413,2.0,e_motorbikexl,154,33,58259,202.03,13.76,1,1424,56044,75488,31,56225,191.37999999999997,13.76,52819,71184,32,15380,9309,18408,14406,56044,75488,24.00,23.90,1.24,0.00,0.00,4,1,0,28,0,,,,
382413,3.0,e_motorbikexl,154,49,76633,296.51,15.820000000000002,0,0,86090,87755,47,72851,284.96000000000004,15.820000000000002,81291,84884,46,22632,10424,24012,15925,84597,80280,30.00,29.73,1.36,0.00,0.00,5,0,0,42,0,,,,
382413,4.0,e_motorbikexl,154,40,67704,269.35,14.92,2,1452,80480,87689,36,61867,250.05,14.92,71296,82354,35,20724,9847,19591,12678,70107,77224,30.00,29.44,1.42,0.00,0.00,5,0,0,40,2,,2,,
382413,5.0,e_motorbikexl,154,39,68891,258.90999999999997,19.219999999999995,2,660,70013,103879,38,67601,253.51000000000002,19.219999999999995,66728,101873,36,19664,10874,23620,10637,65102,97421,30.00,29.97,0.54,0.00,0.00,5,1,0,36,1,,1,,
382413,6.0,e_motorbikexl,154,42,68178,291.42999999999995,17.990000000000002,0,0,82577,100341,40,65493,281.13,17.990000000000002,77816,95861,39,23605,9323,23660,8746,77786,94583,30.00,29.97,1.18,0.00,0.00,5,1,0,37,0,,,,
382413,7.0,e_motorbikexl,154,31,56665,188.65,13.649999999999999,0,0,67551,80825,28,51526,173.15000000000003,13.649999999999999,59426,72463,30,17878,10862,17537,8836,65409,78825,24.00,23.96,0.64,6.00,0.00,4,3,0,30,0,,,,
382413,8.0,e_motorbikexl,154,36,64201,253.00000000000003,17.669999999999998,1,751,66092,93709,36,64201,253.00000000000003,17.669999999999998,66092,93709,35,20631,11329,20302,10328,65219,92640,30.00,29.97,0.32,0.00,0.00,5,2,0,34,1,,1,,
382413,9.0,e_motorbikexl,154,44,74514,268.77,18.75,5,1444,87344,104309,42,72074,259.16999999999996,18.75,83631,99645,41,24849,12093,23974,8703,80983,98852,30.00,29.96,1.01,0.00,0.00,5,2,0,45,1,,,2,
382413,10.0,e_motorbikexl,154,28,51867,177.11,14.859999999999998,1,1211,50518,80273,27,49484,171.31,14.859999999999998,47955,78568,26,15084,8349,17970,6363,44841,74380,24.00,23.58,0.40,6.00,0.00,4,2,0,25,0,,,,
405141,8.0,motorbike,146,1,440,7.4,0.22000000000000003,0,0,86,1187,1,440,7.4,0.22000000000000003,86,1187,,,,,,,,15.00,15.00,0.00,0.00,0.00,5,5,0,1,0,,,,
405143,3.0,motorbike,146,0,0,0.0,0.0,2,1972,0,0,0,0,0.0,0.0,0,0,,,,,,,,15.00,14.79,0.00,0.00,0.00,5,0,0,2,2,,1,,1
405143,4.0,motorbike,146,1,1699,5.25,0.0,0,0,1379,2795,0,0,0.0,0.0,0,0,,,,,,,,15.00,14.96,0.00,0.00,0.00,5,0,0,1,0,,,,
