"driver_id","date","shift_duration","abscence"
480526,2024-02-10,6.00000,1.00000000000000000
480526,2024-02-11,6.00000,1.00000000000000000
480526,2024-02-13,6.00000,1.00000000000000000
480526,2024-02-16,6.00000,1.00000000000000000
480526,2024-02-17,6.00000,1.00000000000000000
480526,2024-02-18,6.00000,1.00000000000000000
480527,2024-01-22,6.00000,1.00000000000000000
480527,2024-01-23,6.00000,1.00000000000000000
480527,2024-01-26,6.00000,1.00000000000000000
480527,2024-01-27,6.00000,1.00000000000000000
480527,2024-01-28,6.00000,1.00000000000000000
480527,2024-01-29,6.00000,1.00000000000000000
480527,2024-01-30,6.00000,1.00000000000000000
480527,2024-02-02,6.00000,1.00000000000000000
480527,2024-02-03,6.00000,1.00000000000000000
480527,2024-02-04,6.00000,1.00000000000000000
480527,2024-02-05,6.00000,1.00000000000000000
