rank,driver_id,transport_type,WAPU,WADO,PACE PU Succeded,PACE DO Succeded,PACE PU vs DO,Online Rate,Cancelations,IAB,score_WAPU,score_WADO,score_PACE PU Succeded,score_PACE DO Succeded,score_PACE PU vs DO,score_Online Rate,score_Cancelations,score_IAB,Total_Score
82,475943,e_motorbike,3.9139636549341015,6.780617583057907,3.834162387989614,3.583154764975274,0.2510076230143397,0.9187530864197532,0.0668035668035668,0.26450617283950617,0.25607907459418616,0.09678845077079924,0.004472926563414425,0.02546043272133511,0.06401719747300015,0.9187530864197532,0.0668035668035668,0.26450617283950617,0.6696376103329574
83,587703,bike,6.851905328798186,5.377553854875283,9.312394909719393,7.871162556190632,1.4412323535287614,0.9206732122402226,0.06286812416195306,0.8166666666666667,0.5533747240744735,0.0711054679751071,0.08844824823817189,0.22187665315768146,0.08202299699021602,0.9206732122402226,0.06286812416195306,0.8166666666666667,0.6576436643092862
84,655808,e_bike,4.596270305393112,4.920819177573564,7.521588959599629,9.068157737848116,-1.5465687782484892,0.7910277777777778,0.03824476650563607,0.65,0.3251229227404769,0.0627449718524326,0.060997148796541674,0.27670614062814225,0.036823341163168814,0.7910277777777778,0.03824476650563607,0.65,0.6403884860913797
85,495768,motorbike,4.859005731922399,4.488977072310406,5.822840770025503,3.709037714342474,2.113803055683029,0.9967222222222222,0.0,0.15,0.3517095973386732,0.054840132508965835,0.03495719428602088,0.03122661933665312,0.09219769166229597,0.9967222222222222,0.0,0.15,0.5817909870896132
86,480394,bike,3.4886838624338625,4.454933862433863,4.945794601072827,4.011118842514193,0.934675758558634,0.9425694444444445,0.0,0.036111111111111115,0.2130442406330646,0.054216973948162675,0.021513034355007357,0.04506372886387708,0.07435977486138871,0.9425694444444445,0.0,0.036111111111111115,0.5704828028940551
87,593206,bike,4.001579261854625,6.488440197483676,5.387192968630039,5.012055981964285,0.3751369866657536,0.9333425925925926,0.0,0.16038359788359788,0.26494505685508907,0.09144016429152924,0.028279189269991824,0.0909125937441884,0.06589503480808975,0.9333425925925926,0.0,0.16038359788359788,0.5522541515073022
88,503636,motorbike,2.1625,4.2125,7.2277176340619205,5.215283046304594,2.0124345877573266,0.9839506172839507,0.24285714285714288,0.17777777777777778,0.07884528895884868,0.04977923915899019,0.05649242231858921,0.10022160012003362,0.09066418268366076,0.9839506172839507,0.24285714285714288,0.17777777777777778,0.5428685189644632
89,650079,e_motorbike,5.321109938071045,11.083150409961556,6.384088574267365,4.494761005256304,1.8893275690110614,0.9784999999999999,0.0,0.325,0.39847076054238145,0.17554601135174247,0.04356051017550047,0.06721741194348294,0.08880181145083538,0.9784999999999999,0.0,0.325,0.5299034945360572
90,371802,e_motorbike,3.9928980167637573,4.387308674264692,4.5137659028803485,4.1751146799083,0.3386512229720491,0.9497614274804997,0.0,0.015873015873015872,0.264066585910432,0.05297909963823812,0.01489050623858768,0.05257571207767491,0.06534307572888509,0.9497614274804997,0.0,0.015873015873015872,0.5157794637596979
91,653760,e_motorbike,4.081888794168744,4.6297104864042735,6.352020907991873,5.498251509977324,0.8537693980145489,0.9682743055555556,0.08018146727824146,0.1375,0.27307172416818865,0.057416247749029516,0.0430689478732138,0.11318323611592442,0.07313581801502513,0.9682743055555556,0.08018146727824146,0.1375,0.46571686435593257
92,634086,bike,4.474435984587881,4.995032616216343,5.61420436625121,4.97569071348001,0.638513652771199,0.9916041666666667,0.0,0.025,0.3127942867246563,0.0641034436235905,0.03175902607200014,0.0892468484987,0.06987941466999845,0.9916041666666667,0.0,0.025,0.44882114707772136
93,472480,bike,9.346914861454335,5.2336340040726,6.389566375272573,6.0001831983257246,0.38938317694684876,0.9915925129142091,0.0196078431372549,0.5705667789001123,0.805849266394075,0.0684710252353524,0.04364447888249822,0.13617468807750865,0.06611055212974265,0.9915925129142091,0.0196078431372549,0.5705667789001123,0.4223014379578897
94,649156,bike,4.936597784951927,7.665051926478218,6.754600171894151,5.949704838767751,0.8048953331264002,0.7034762888626525,0.040337220337220335,0.48474025974025975,0.35956127799153753,0.11297795917994721,0.04924004832425968,0.13386247945267454,0.07239644788482538,0.7034762888626525,0.040337220337220335,0.48474025974025975,0.4198411154324475
95,457604,bike,2.3655092592592593,3.7842592592592594,9.772096645182904,5.025364739407006,4.746731905775898,0.9840462962962963,0.1111111111111111,0.0,0.09938816430552433,0.041940322539639495,0.09549497379369895,0.09152221386683802,0.1320288158209882,0.9840462962962963,0.1111111111111111,0.0,0.41256069485849617
96,515998,bike,2.129166666666667,6.258482142857143,10.845798297320416,8.119902319335718,2.7258959779846967,0.9825416666666666,0.0,0.037500000000000006,0.07547222846863057,0.08723079828621308,0.1119536475106912,0.2332704114081398,0.10145747442626792,0.9825416666666666,0.0,0.037500000000000006,0.41065710656672405
97,647174,e_bike,2.746765045207074,5.359112100996159,7.585876053907634,5.18541302487616,2.4004630290314726,0.8856666666666667,0.03654349444015885,0.011111111111111112,0.1379681291529533,0.07076789296829436,0.06198259974310821,0.09885337576061314,0.09653430295711561,0.8856666666666667,0.03654349444015885,0.011111111111111112,0.3941279827555343
98,440939,e_motorbike,2.966989989177489,10.237840139843817,4.755788441947037,4.268148621364638,0.4876398205823997,0.7738888888888888,0.10967057589626239,0.17916666666666667,0.16025309087696654,0.16007266635081605,0.018600447444998787,0.056837219062477046,0.06759698522189626,0.7738888888888888,0.10967057589626239,0.17916666666666667,0.38002457070213846
99,476553,bike,4.353320942855257,5.2406534206534205,7.7535531785549505,5.86386996761828,1.8896832109366717,0.9908147382920109,0.026570925920266608,0.06363636363636364,0.3005384358634733,0.06859951516183244,0.06455290694053085,0.12993073263837096,0.08880719162572864,0.9908147382920109,0.026570925920266608,0.06363636363636364,0.3754513937781718
100,681650,bike,4.614235948836127,7.414192838342501,6.569062774105095,5.921733608312597,0.6473291657924977,0.9904651416122005,0.0,0.05,0.3269408988028462,0.10838600122727607,0.046395962645122836,0.13258123099547475,0.07001277634198648,0.9904651416122005,0.0,0.05,0.3561482715994941
101,539244,e_motorbike,3.408891060211,5.592298661145186,5.203600799157609,4.202956710626183,1.0006440885314258,0.8467777777777779,0.06305225624447591,0.0,0.20496986217561278,0.0750363565399751,0.025464921816527503,0.053851042419677225,0.07535774817980755,0.8467777777777779,0.06305225624447591,0.0,0.34904559040170174
102,681640,bike,3.875870600322355,5.608123634000827,8.457510137822636,7.886246947565472,0.5712631902571639,0.9834814814814814,0.03253968253968254,0.08888888888888889,0.252224369270308,0.075326031554324,0.07534379832113662,0.22256760785871965,0.06886204516454009,0.9834814814814814,0.03253968253968254,0.08888888888888889,0.3455068356616594
103,641359,bike,4.641812539404794,7.6259635387354345,6.29743508261069,5.8349973232877375,0.4624377593229535,1.0010237111373474,0.0035714285714285718,0.027272727272727275,0.32973142404590905,0.11226244899338599,0.0422322067843526,0.1286081940727867,0.06721572674958906,1.0010237111373474,0.0035714285714285718,0.027272727272727275,0.3446750091926228
104,480526,bike,4.168779208264502,10.153270457755752,7.115813609328049,4.449702741230425,2.6661108680976238,0.983814738292011,0.03463369688979445,0.05,0.2818643228511415,0.15852462427227249,0.054777055831961935,0.06515347588032626,0.10055304127583582,0.983814738292011,0.03463369688979445,0.05,0.3383085212906785
105,547138,e_motorbike,3.3683738425925926,7.589580702861953,7.540594758655761,4.2642945776080285,3.2763001810477324,0.87725,0.049999999999999996,0.0,0.2008698513979462,0.11159646374337354,0.06128848693947259,0.05666068097184662,0.10978402610991732,0.87725,0.049999999999999996,0.0,0.2870504908374438
106,681631,bike,4.628472222222222,1.4930555555555556,9.102488649773626,5.499944462810619,3.6025441869630064,0.9870370370370369,0.06481481481481481,0.0,0.3283814931414437,0.0,0.08523061451587688,0.11326078340899931,0.11471946730316568,0.9870370370370369,0.06481481481481481,0.0,0.2806298638527365
107,457699,e_motorbike,3.4486642534196883,16.717254537710453,4.19594184783491,3.685062540161171,0.5108793076737395,0.9385794013191274,0.09856108906407286,0.036111111111111115,0.20899458377307395,0.2786778908776585,0.010018610576519434,0.030128413986690392,0.06794855374061518,0.9385794013191274,0.09856108906407286,0.036111111111111115,0.2803613704116083
108,439035,motorbike,4.795833333333333,1.9319444444444445,7.415737851262488,3.601736857022413,3.814000994240075,0.9972291666666667,0.1875,0.025,0.34531706768608056,0.008033830221777782,0.059374566907769585,0.026311602883660024,0.11791840005995344,0.9972291666666667,0.1875,0.025,0.2777736989074253
109,472492,bike,7.328888888888889,4.524444444444444,6.738262956954629,5.6174215172397854,1.1208414397148436,0.9791666666666666,0.05555555555555555,0.25,0.6016415561052396,0.05548936025965881,0.048989616661424235,0.11864193011919028,0.0771761017666748,0.9791666666666666,0.05555555555555555,0.25,0.27167254619892345
110,423205,e_motorbike,4.965965413943355,5.940168845315904,5.175345877748884,5.222947647349616,-0.04760176960073165,0.6079502065666449,0.0,0.2819940476190476,0.3625330416628086,0.08140409577785235,0.02503180472907619,0.10057268436281411,0.059499814562412545,0.6079502065666449,0.0,0.2819940476190476,0.26090281309072866
111,675356,bike,6.1111681906208055,3.084594570431989,6.27785694347082,5.154173283961617,1.1236836595092035,0.990104938271605,0.010898458266879319,0.0,0.4784181888417726,0.029133009653588494,0.04193209529300162,0.09742241011488464,0.07721909905826946,0.990104938271605,0.010898458266879319,0.0,0.25508167704320883
112,651761,bike,3.471279761904762,5.663095238095238,20.786379874577143,6.913941904300123,13.87243797027702,0.9671666666666667,0.12499999999999999,0.375,0.2112830881171898,0.07633228289832895,0.26433190678923696,0.17803026301046104,0.27008310896227605,0.9671666666666667,0.12499999999999999,0.375,0.21710601688917408
113,457602,e_motorbike,3.749471693200137,5.7584852638438555,3.7166568865265557,3.31458833383604,0.4020685526905157,0.635619913872265,0.026455026455026454,0.0,0.23943383448168692,0.07807839060603494,0.002671695556009456,0.013158495339478014,0.06630245734443457,0.635619913872265,0.026455026455026454,0.0,0.2095200140895947
114,683252,e_bike,7.121740467564223,6.057356246421381,7.038986894080311,5.663577062942991,1.3754098311373189,0.863638888888889,0.009459924320605434,0.26944444444444443,0.5806798314378009,0.0835492029073498,0.053599386191151094,0.12075612819918753,0.08102722945866296,0.863638888888889,0.009459924320605434,0.26944444444444443,0.20401163081857565
115,465128,bike,2.6944781519220373,4.87013165218854,8.645403983540046,8.53244781330791,0.11295617023213797,0.810423106947697,0.04852197289172079,0.028571428571428574,0.13267712353607305,0.061817140267686276,0.07822400577349291,0.2521674448627121,0.0619287458401876,0.810423106947697,0.04852197289172079,0.028571428571428574,0.2036581023472529
116,512738,bike,7.636111111111112,2.6,5.635754566083617,5.584500971865023,0.051253594218592546,0.9964444444444446,0.0,0.06666666666666667,0.6327299302900833,0.02026254014796485,0.0320893671000422,0.11713397364801481,0.06099530513364515,0.9964444444444446,0.0,0.06666666666666667,0.199899994791361
117,655802,bike,5.7001679102790215,5.737396508840953,5.974223161869077,5.443535116093742,0.5306880457753347,0.5803193041526374,0.018518518518518517,0.35631313131313136,0.43682832462908916,0.0776923624299494,0.037277721025353996,0.1106769003521376,0.06824822165861602,0.5803193041526374,0.018518518518518517,0.35631313131313136,0.18739038685210416
118,377316,e_motorbikexl,6.128415457998791,8.374587587526184,5.2195769470619116,5.185896819773835,0.03368012728807537,0.6370524691358025,0.07517067759003243,0.4166666666666667,0.48016347112647995,0.12596595951777154,0.0257098187160413,0.09887553643985965,0.06072945254777547,0.6370524691358025,0.07517067759003243,0.4166666666666667,0.18710421986450876
119,655806,bike,7.917757936507937,8.675925925925927,7.072169184378195,5.7643736481465035,1.3077955362316918,0.9850599173553719,0.013157894736842105,0.2590909090909091,0.661230283658325,0.13148193659375773,0.05410803446239865,0.1253732103647385,0.08000435587239287,0.9850599173553719,0.013157894736842105,0.2590909090909091,0.17879511075782617
120,681637,bike,6.664097401025505,3.9499011905547854,7.121342299913887,5.662046933812425,1.4592953661014612,0.9668395061728395,0.010101010101010102,0.0,0.5343700990468805,0.04497238643399917,0.05486180462065325,0.12068603919859823,0.08229625545538034,0.9668395061728395,0.010101010101010102,0.0,0.119551911316318
121,595199,bike,8.590277777777779,4.564814814814815,3.792796661490376,6.412273310544126,-2.6194766490537496,0.975111111111111,0.0,0.06666666666666668,0.7292837868225772,0.05622833704799113,0.0038388351524885687,0.15505086234355098,0.02059231896468628,0.975111111111111,0.0,0.06666666666666668,0.07678363744648356
122,591508,bike,6.06507690122457,7.426079204619751,8.374323232844496,6.38403462497637,1.9902886078681261,0.98438816827221,0.06929982030712915,0.03125,0.4737541276256031,0.10860358032540965,0.07406863391784455,0.1537573628539577,0.09032915681520573,0.98438816827221,0.06929982030712915,0.03125,0.04582548642706015
123,525921,bike,7.279513888888888,3.9524305555555554,11.50494698158387,6.780978074852744,4.723968906731127,0.9073333333333333,0.0875,0.2888888888888889,0.5966452102541039,0.045018686282319635,0.12205767697146316,0.17193973003887913,0.13168445564538203,0.9073333333333333,0.0875,0.2888888888888889,0.041376463030074445
124,359415,e_motorbikexl,4.674488936988937,6.496279761904762,6.636323415335343,4.747144623412344,1.8891787919229988,0.6830555555555556,0.1436813186813187,0.13333333333333333,0.333038008015521,0.09158366696650272,0.04742699481853943,0.07877808039185087,0.08879956074107298,0.6830555555555556,0.1436813186813187,0.13333333333333333,0.033081259274083286
125,675340,bike,5.362846138455382,4.707986250055577,6.267236350049974,5.041449962088995,1.2257863879609783,0.7629523809523809,0.07015207015207016,0.0,0.40269412239822844,0.05884908009355893,0.041769293194814906,0.09225901258500872,0.07876371597936872,0.7629523809523809,0.07015207015207016,0.0,0.018465086549331086
126,554414,bike,4.705555555555556,12.08611111111111,7.222565984943192,6.089476238404943,1.1330897465382495,0.9735555555555555,0.16666666666666666,0.0,0.3361816955250731,0.19390513639714918,0.05641345316381444,0.14026483956453764,0.07736139497343943,0.9735555555555555,0.16666666666666666,0.0,0.0027623692648751363
127,653790,bike,2.225,2.6,19.86905432572558,7.532629184936279,12.3364251407893,0.9936666666666667,0.25,0.05,0.08516977737800767,0.02026254014796485,0.25027030795426086,0.2063698144318805,0.24684620390177223,0.9936666666666667,0.25,0.05,-0.015251977147219417
128,468806,bike,11.265555555555554,3.6733333333333333,12.53684636369177,6.815713847663671,5.721132516028099,0.9798095238095238,0.0,0.4857142857142857,1.0,0.03990983127261633,0.13787556754196656,0.17353083470604772,0.1467696135777874,0.9798095238095238,0.0,0.4857142857142857,-0.03256203757460846
129,593167,bike,5.479911974259401,2.616714479352347,6.946795978273367,5.928014947211579,1.0187810310617875,0.8480743365788469,0.31056216261808367,0.11284722222222221,0.4145402267633754,0.020568497516131812,0.05218620013530729,0.13286895361770162,0.0756321250623277,0.8480743365788469,0.31056216261808367,0.11284722222222221,-0.04543660691185836
130,688800,e_motorbike,2.9183333333333334,18.9925,8.312308611707756,5.123985532892074,3.1883230788156824,0.9739549213895113,0.2857142857142857,0.0,0.15532943557454465,0.320326098931365,0.07311801750318174,0.09603963185111838,0.10845310260926778,0.9739549213895113,0.2857142857142857,0.0,-0.06502565079425193
131,284449,bike,5.65,1.9766666666666666,5.35199665914657,3.027322188448428,2.324674470698142,0.2,0.0,0.2,0.43175174274792005,0.008852467351971592,0.02773966828417843,0.0,0.0953877685656995,0.2,0.0,0.2,-0.1637316469497696
132,541992,e_motorbike,3.873958333333334,8.384236111111111,5.514461682199653,3.663385651513984,1.851076030685669,0.5770000000000001,0.24863636363636366,0.0,0.2520308635034856,0.1261425750629232,0.030230079656398113,0.029135483762164543,0.08822313961462305,0.5770000000000001,0.24863636363636366,0.0,-0.19739850523595803
133,425353,e_motorbike,10.315069444444445,9.837534722222223,4.069011823553551,4.242829824684861,-0.17381800113130977,0.9344444444444444,0.03125,0.0,0.9038185855633013,0.1527451038550521,0.008072911927012993,0.05567746782321249,0.057590406950141,0.9344444444444444,0.03125,0.0,-0.27471003167427566
134,678593,bike,3.0290277777777774,2.4618650793650794,17.072348972443937,5.277196573868946,11.79515239857499,0.6947777777777778,0.25535714285714284,0.0,0.16653080728581063,0.017733990147783252,0.20739986922429146,0.10305760734534343,0.23865779357002567,0.6947777777777778,0.25535714285714284,0.0,-0.2939594326526195
135,647263,bike,7.471875,2.3270833333333334,19.700107722690355,6.033160360431045,13.66694736225931,0.9630000000000001,0.0,0.0,0.6161105801664043,0.015266819772713791,0.2476805410395734,0.13768523793115242,0.2669744332678645,0.9630000000000001,0.0,0.0,-0.32071761217770844
136,405143,motorbike,8.166666666666666,2.05,6.296032311712995,5.301285741700249,0.9947465700127465,0.9071111111111111,0.3333333333333333,0.0,0.6864178097593884,0.010194828857382562,0.04221070383848408,0.1041610342814079,0.07526853012428074,0.9071111111111111,0.3333333333333333,0.0,-0.34447512908316585
137,480283,bike,4.778252498530276,7.095407113462668,6.389265922294191,10.369942181894338,-3.9806762596001457,0.6309666059502125,0.23598558686277984,0.0,0.34353803110830317,0.10255065096973216,0.04363987326647011,0.33633559858906587,0.0,0.6309666059502125,0.23598558686277984,0.0,-0.4310831348461387
138,471437,e_motorbike,8.539873354884797,6.655740072990263,7.439913989940759,5.569449742656684,1.870464247284075,0.9645472145699419,0.3441149249630108,0.0,0.7241832718008003,0.09450257673798501,0.059745160710480305,0.11644453797113019,0.08851644585513141,0.9645472145699419,0.3441149249630108,0.0,-0.46295970346859633
139,485495,bike,7.158796296296296,5.038888888888889,68.77858512072365,6.656963097128286,62.121622023595364,0.9247380952380952,0.0,0.8571428571428571,0.5844295779926542,0.06490622960822366,1.0,0.16625910761742788,1.0,0.9247380952380952,0.0,0.8571428571428571,-1.033713962837353
140,473954,e_motorbike,5.675694444444445,56.12314814814815,5.649512002919532,6.506805753437213,-0.8572937505176821,0.9767900970319635,0.41875,0.0,0.4343518102091298,1.0,0.032300253581974754,0.15938100959274992,0.047250739992447256,0.9767900970319635,0.41875,0.0,-1.1152437163443383
141,685063,bike,5.325,1.9833333333333334,28.841612221893914,24.858552733916518,3.983059487977398,0.936,0.5,0.0,0.3988644029682933,0.008974500216099865,0.3878098213990476,1.0,0.12047592828708166,0.936,0.5,0.0,-1.4801246528705225
142,405141,motorbike,,,,,,1.0,0.0,1.0,,,,,,1.0,0.0,1.0,
143,512711,bike,,,,,,0.7623333333333333,1.0,0.0,,,,,,0.7623333333333333,1.0,0.0,
144,619693,bike,,,,,,0.5523333333333333,1.0,0.0,,,,,,0.5523333333333333,1.0,0.0,
145,650097,bike,,,,,,1.0,0.0,0.4,,,,,,1.0,0.0,0.4,
146,676819,bike,,,,,,0.8704852150151751,0.9357142857142857,0.0,,,,,,0.8704852150151751,0.9357142857142857,0.0,
